index,coref_content,industry
37,"One product in the collection, the Walnut Face Scrub, uses crushed walnut as a physical exfoliant, which many fans claim is too abrasive on the skin and can cause more harm than good.",cosmetics
37,“Kinda shocked Kylie’s scrub is a walnut scrub.,cosmetics
37,That sounds so 2013 right?,cosmetics
37,Lmao I don’t mean it in a bad way but aren’t those types of scrubs too abrasive for the skin?,cosmetics
37,Don’t they cause like tiny scratches?,cosmetics
37,"I feel like I don’t see them anymore,” beauty influencer Kathleen Fuentes tweeted.",cosmetics
37,Many other fans chimed in and agreed with Fuentes’ sentiment.,cosmetics
37,“I was talking to a girl in my psychology class who is a licensed esthetician and she was SHOCKED.,cosmetics
37,She’s like ‘A manual exfoliant?,cosmetics
37,In 2019??,cosmetics
37,Sis.,cosmetics
37,Everyone’s using chemical exfoliants!,cosmetics
38,"Judging by her billionaire status, everything Kylie Jenner touches turns to gold.",cosmetics
38,But the beauty guru’s hot streak may over thanks to a lukewarm reception for her new skin care range.,cosmetics
38,The 21-year-old reality star announced last week that Kylie Cosmetics is branching out into skin care with the launch of Kylie Skin on May 22.,cosmetics
38,"Jenner told fans that Jenner new products are “the best of the best,” touting her new products as “cruelty-free, vegan, gluten-free, paraben- and sulfate-free and suitable for all skin types.” But shoppers say shoppers’re underwhelmed by the product details emerging ahead of next week’s Kylie Skin launch.",cosmetics
38,"One product in particular, a walnut face scrub priced at $22, is drumming up criticism from beauty experts who say it’s too abrasive and can damage skin.",cosmetics
38,"Instead, skin care pros like La Beautyologist advise using chemical exfoliants like a retinol.",cosmetics
39,"According to a report by Women’s Wear Daily, Jenner recently filed a request to patent “Kendall” with the US Patent and Trademark Office.",cosmetics
39,"The patent would cover products across skin, hair, makeup, and fragrance, which has fans hoping this marks the beginning stages of a self-named cosmetics line that will bring the signature Kendall Jenner no-makeup makeup look to the masses.",cosmetics
39,What Will The Kendall Jenner Makeup Products Be?,cosmetics
39,A venture into the beauty world would mark Jenner’s first solo brand.,cosmetics
39,"While it’s unclear what the Kendall Jenner makeup line will focus on, we have a feeling it will center on products for the more natural, model-off-duty look she’s become known for.",cosmetics
39,"If so, the model will be following in the successful lead of her makeup mogul sisters Kylie Jenner and Kim Kardashian-West, who have both created super successful cosmetic brands.",cosmetics
39,Kylie Cosmetics by Kylie Jenner has taken the beauty industry by storm (no pun intended) since the beauty industry’s 2016 launch and shows no signs of stopping with the beauty industry recently announced launch of Kylie Skin.,cosmetics
40,"There’s something about warm weather that makes me want to put away all the matte makeup and instead go for dewy, glossy textures and hydrating formulas.",cosmetics
40,The new Milk Makeup Glow Oils check all those boxes and more.,cosmetics
40,"They’re made to wear on your cheeks as a glowy blush or on your lips to look like you just ate a popsicle, in the best way ever of course.",cosmetics
40,It’s also an easy way to get that monochromatic makeup look that’s been trending season after season.,cosmetics
40,"Monochromatic is my go-to makeup trend, mostly out of ease (or laziness) of creating a full-face with one product.",cosmetics
40,There are five pretty Glow Oil shades to choose from in cute mini sizes.,cosmetics
40,Each contains antioxidant-rich rice bran oil to give skin all the hydration along with sheer color.,cosmetics
40,"There’s Solar (a watermelon shimmer), Astro (a plum shimmer), Flare (a coral shimmer), Glimmer (a mauve shimmer) and Halo (a bright pink shimmer).",cosmetics
41,"
If you've noticed that your hair has been feeling extremely dry or damaged lately, or even if your hair's been a little more prone to breakage than usual, that's a sign that you might be due for a protein treatment.",cosmetics
41,"Protein treatments are exactly what Protein treatments sound like: Protein treatments're deep conditioners that use proteins (among other ingredients) to strengthen your hair, repair damage, and prevent breakage.",cosmetics
41,"Hair naturally contains a protein called keratin, which can break down with chemical processing, heat damage, and sun exposure.",cosmetics
41,"That's why protein treatments are a crucial part of the process of maintaining healthy, natural hair.",cosmetics
41,"Of course, you don't have to run to your stylist any time you're in need of one, as you can easily buy one from a beauty retailer or drugstore near you.",cosmetics
42,"If you’ve got oily skin, you’re probably already familiar with the world of oil free foundations.",cosmetics
42,These shine-averse formulas are a saving grace for anyone who’s constantly battling unwanted T-zone gleam.,cosmetics
42,"However, an oil free base isn’t just a good idea for those of us with combination skin – once the temperatures rise, we can all benefit from a base with better staying power to see us through sweaty commutes and weekend heatwaves.",cosmetics
42,"So, what does an oil free foundation do, exactly?",cosmetics
42,"The best formulas out there offer myriad benefits – The best formulas out there’ll work to prevent that T-zone shine, disguise enlarged pores and mattify skin in the most sweat-inducing temperatures.",cosmetics
42,Some even contain active skin-clearing ingredients to make clogged pores and breakouts a thing of the past.,cosmetics
42,"But if you thought all oil-free foundations were heavy, matte and drying, think again.",cosmetics
42,"Now, there’s a formula to help you achieve any skin finish, from satiny radiance and lightweight tints, right through to velvety full coverage.",cosmetics
43,"
ColourPop Super Shock Shadows have long been a favorite product of mine for the makeup's vast color selection, ease of application, and fun squishy formula.",cosmetics
43,"In honor of the brand's fifth birthday, it released the Party Talk Set ($30), a collection of six Super Shock Extreme pressed pigments, in vivid, sparkly hues.",cosmetics
43,"Each pot contains a shadow that's marbelized with another color of glitter, which means each pot can create a bold look all on its own.",cosmetics
43,"My favorites in the collection are the iridescent blue shade with hot pink glitter called ""Sorry For Partyin'"" and a magenta hue with fine red sparkle called ""Party Shop.""",cosmetics
43,"The line is a must-have if you are going to festivals this Summer, are a fan of the bright eye shadow trend, or simply want to experiment with something a little different than your daily routine.",cosmetics
44,"Ever since I was little, I've loved experimenting with makeup.",cosmetics
44,Being able to change how you look with a swipe of lipstick or eye shadow always seemed like the coolest thing to me.,cosmetics
44,"When I was young, makeup was mostly reserved for dance recitals, but as I entered middle school, I started experimenting with my mom's stash.",cosmetics
44,It wasn't until high school that I really pushed my mom to let me get my own makeup.,cosmetics
44,"She knew the samples She kept in She bathroom weren't going to keep me occupied for long, so She took me to the bareMinerals store in the mall.",cosmetics
